temperature,humidity,rainfall,crop,suitable
47.91,52.32,140.3,banana,0
46.7,61.58,118.2,rice,0
29.5,54.07,69.1,sorghum,1
35.09,78.34,188.77,sugarcane,1
9.03,48.93,301.64,maize,0
19.1,71.92,56.34,tomato,1
11.09,31.02,77.87,tomato,0
42.65,25.78,29.94,sunflower,0
49.81,18.5,7.63,millet,0
27.98,64.73,114.32,maize,1
11.82,78.74,179.99,maize,0
17.74,67.94,65.63,potato,1
11.12,33.17,112.93,rice,0
43.27,32.77,23.17,cotton,0
23.34,63.36,68.21,onion,1
29.53,44.95,60.77,millet,1
26.55,38.41,83.35,mango,0
44.48,64.49,72.91,banana,0
24.03,49.28,97.67,cotton,1
24.15,63.91,105.87,maize,1
18.43,72.42,78.79,potato,1
28.87,55.23,88.31,mango,1
20.67,55.41,36.75,onion,1
1.89,93.92,151.72,potato,0
6.83,63.46,117.18,wheat,0
46.81,36.17,29.31,cotton,0
21.16,50.87,49.7,wheat,1
19.15,64.72,130.93,maize,1
31.4,75.96,209.18,sugarcane,1
29.2,55.32,80.95,mango,1
6.33,76.3,132.47,soybean,0
33.86,42.55,2.66,tomato,0
14.82,69.17,120.73,cotton,0
26.17,47.76,58.81,sunflower,1
33.17,41.93,20.03,soybean,0
18.41,73.25,73.78,potato,1
10.51,102.75,275.73,sugarcane,0
31.89,54.29,77.05,cotton,1
14.45,78.25,136.64,cotton,0
14.3,59.55,40.49,onion,1
42.46,63.5,62.53,banana,0
18.87,68.22,41.86,tomato,1
29.59,51.4,76.06,groundnut,1
34.02,77.5,87.7,banana,0
16.3,67.02,92.61,potato,1
43.19,51.49,9.82,banana,0
26.91,54.79,91.13,cotton,1
6.4,76.19,123.84,onion,0
15.39,66.11,68.58,potato,1
25.89,61.06,112.87,maize,1
14.99,65.61,177.98,sunflower,0
26.68,48.15,89.28,sorghum,1
39.09,45.27,285.65,sorghum,0
35.37,34.21,0.0,mustard,0
30.83,53.72,54.25,sorghum,1
32.86,46.02,1.01,tomato,0
17.27,58.62,68.04,onion,1
23.12,72.11,206.42,rice,1
26.42,57.05,127.43,maize,1
43.63,24.31,8.21,millet,0
21.21,71.86,47.52,tomato,1
38.27,43.96,12.26,maize,0
30.88,54.57,62.73,sorghum,1
18.3,48.35,72.62,wheat,1
25.79,56.15,113.84,maize,1
20.0,22.04,151.99,groundnut,0
41.97,76.94,99.84,millet,0
19.22,69.64,82.03,potato,1
23.43,47.69,83.27,cotton,1
41.5,36.46,32.39,soybean,0
26.72,64.82,133.77,maize,1
41.91,23.89,17.57,sorghum,0
28.53,53.98,18.81,potato,0
8.05,84.12,281.95,sugarcane,0
21.77,79.38,54.08,rice,0
31.53,46.06,89.45,cotton,1
18.45,56.09,151.38,sorghum,0
42.84,76.6,279.97,sugarcane,0
31.05,47.5,81.56,cotton,1
32.62,46.21,58.1,sorghum,1
26.69,69.68,102.15,soybean,1
29.64,80.52,205.82,banana,1
40.81,35.07,0.21,groundnut,0
37.92,47.67,30.92,maize,0
22.75,68.42,57.38,tomato,1
29.15,54.68,81.27,cotton,1
15.03,72.64,81.64,potato,1
12.25,94.34,249.37,sugarcane,0
39.61,58.8,13.67,tomato,0
16.83,55.67,251.18,rice,0
15.55,73.16,63.45,potato,1
40.49,34.74,37.71,maize,0
24.56,57.14,79.81,groundnut,1
43.95,56.99,1.23,rice,0
39.84,36.22,8.14,mango,0
1.9,71.47,139.41,onion,0
34.43,93.85,271.61,sorghum,0
23.44,70.32,192.62,rice,1
31.52,50.15,76.78,sorghum,1
27.57,42.81,41.09,millet,1
20.76,47.42,55.04,wheat,1
39.88,41.21,4.26,mango,0
30.43,54.17,65.16,cotton,1
15.63,23.25,24.64,maize,0
13.43,91.54,266.63,banana,0
17.96,65.82,121.59,sorghum,0
42.69,39.5,1.75,groundnut,0
41.74,32.56,8.76,sorghum,0
49.96,50.71,146.64,rice,0
29.98,54.28,65.85,sunflower,1
27.65,47.05,76.93,sunflower,1
35.49,32.97,52.26,maize,0
28.19,59.9,93.43,groundnut,1
10.66,100.85,253.6,rice,0
10.79,44.52,47.28,mustard,1
21.81,71.87,174.19,sunflower,0
0.12,58.03,115.52,mustard,0
29.2,52.57,72.92,groundnut,1
20.32,69.54,50.77,tomato,1
31.92,50.91,85.38,cotton,1
7.67,86.82,45.42,maize,0
26.06,61.58,118.38,mango,1
42.12,67.13,263.54,potato,0
21.73,50.44,61.28,wheat,1
9.75,84.43,276.88,sunflower,0
28.9,84.01,209.3,banana,1
37.23,28.23,0.0,mustard,0
11.59,21.55,275.65,sugarcane,0
29.08,81.45,213.53,sugarcane,1
13.57,78.17,148.52,mango,0
5.59,76.12,157.42,soybean,0
16.74,74.38,95.13,potato,1
42.69,22.54,20.69,cotton,0
29.12,63.65,102.88,mango,1
10.41,94.64,290.77,sugarcane,0
23.48,45.75,93.58,cotton,1
39.21,60.27,77.14,tomato,0
26.6,80.05,187.52,sugarcane,1
20.6,46.11,89.07,sunflower,1
27.6,84.1,187.48,groundnut,0
26.48,79.64,185.0,sugarcane,1
20.55,49.08,41.05,wheat,1
15.16,67.83,98.23,potato,1
20.78,69.7,75.48,soybean,1
34.95,77.77,210.13,sugarcane,1
24.37,53.75,63.69,sunflower,1
8.45,64.3,149.73,cotton,0
28.51,54.45,84.88,groundnut,1
30.31,33.89,0.0,mustard,0
26.78,64.12,84.11,mango,1
29.34,53.75,73.78,sunflower,1
27.86,51.0,76.39,sorghum,1
15.37,60.1,265.73,tomato,0
40.24,56.5,245.11,sorghum,0
33.42,34.62,0.0,mustard,0
24.48,46.1,40.76,wheat,1
18.14,46.51,67.62,wheat,1
6.8,74.07,131.05,onion,0
34.75,35.03,9.92,onion,0
51.35,69.04,60.46,sugarcane,0
15.26,59.89,54.94,onion,1
39.1,83.06,312.95,wheat,0
34.57,40.61,8.41,onion,0
25.78,58.07,36.41,potato,0
15.17,53.13,66.96,wheat,1
32.37,41.29,2.03,tomato,0
31.74,47.34,69.75,sorghum,1
48.01,57.36,133.12,rice,0
9.91,85.42,150.93,potato,0
27.09,53.96,76.25,sunflower,1
24.76,80.36,265.96,rice,0
33.67,82.92,188.6,sugarcane,1
26.6,47.5,56.58,sorghum,1
23.68,60.02,39.45,onion,1
28.04,42.85,40.42,millet,1
28.69,55.92,105.68,mango,1
28.85,54.85,73.48,groundnut,1
38.57,32.95,13.55,wheat,0
27.89,58.01,114.85,mango,1
24.42,78.08,219.58,sugarcane,1
23.58,63.81,60.3,onion,1
28.27,81.57,285.62,potato,0
9.55,54.39,99.14,rice,0
36.88,41.97,30.25,groundnut,0
25.36,62.38,116.28,mango,1
22.45,61.09,128.98,maize,1
18.92,73.89,71.14,tomato,1
15.25,68.6,84.79,potato,1
22.78,56.83,66.19,groundnut,1
20.24,97.88,297.57,banana,0
23.92,49.21,82.0,cotton,1
10.69,87.77,130.98,soybean,0
32.88,50.85,58.05,sorghum,1
1.42,72.65,150.23,wheat,0
39.17,89.22,109.68,mango,0
29.8,58.3,64.81,groundnut,1
23.42,83.08,191.87,sugarcane,1
25.04,53.22,49.48,mango,0
0.87,87.0,122.78,potato,0
16.65,44.11,25.75,mustard,1
31.61,37.99,45.6,millet,1
38.33,84.5,25.23,rice,0
1.37,87.36,177.39,potato,0
32.16,74.31,48.16,onion,0
7.7,69.61,145.05,sunflower,0
34.82,75.95,218.0,rice,1
25.98,63.14,117.16,mango,1
21.95,65.75,106.44,soybean,1
35.22,35.22,9.06,onion,0
8.64,99.39,317.57,rice,0
29.45,89.3,245.92,mango,0
8.71,81.12,188.14,soybean,0
23.7,48.08,69.46,sunflower,1
29.75,54.01,75.59,groundnut,1
43.25,45.03,36.45,soybean,0
-1.38,70.05,156.0,mustard,0
25.77,58.29,135.78,maize,1
16.85,69.67,89.11,potato,1
29.13,37.2,299.8,wheat,0
14.2,74.16,151.26,groundnut,0
23.53,71.2,215.61,rice,1
28.73,51.68,77.79,sorghum,1
33.3,44.06,11.91,tomato,0
9.81,72.2,202.49,mango,0
10.03,81.93,188.7,mango,0
19.51,57.46,31.08,onion,1
21.89,69.1,69.5,tomato,1
37.04,20.02,9.54,wheat,0
8.39,80.13,103.27,sorghum,0
22.69,54.12,60.39,sunflower,1
41.44,31.48,30.26,groundnut,0
31.46,76.6,190.0,sugarcane,1
34.29,79.87,209.63,banana,1
27.12,57.57,68.09,groundnut,1
8.35,92.38,208.66,tomato,0
29.36,53.86,271.66,rice,0
5.66,86.89,294.27,rice,0
11.21,96.81,140.26,tomato,0
36.5,84.71,202.16,sugarcane,1
28.52,46.57,81.04,sunflower,1
21.74,50.78,98.38,cotton,1
24.11,42.92,347.46,mango,0
2.08,86.37,132.41,potato,0
6.5,92.11,176.75,soybean,0
11.88,78.55,222.1,maize,0
28.52,75.45,194.71,banana,1
42.59,30.83,318.01,onion,0
4.78,86.49,180.3,potato,0
33.25,57.54,256.05,groundnut,0
17.07,95.72,274.79,banana,0
22.95,60.48,35.43,onion,1
37.39,75.42,203.18,sugarcane,1
10.83,42.46,56.04,mustard,1
17.87,59.07,38.24,onion,1
26.45,99.24,297.66,sorghum,0
43.75,92.29,196.06,sugarcane,0
35.65,68.05,225.4,sorghum,0
26.33,59.88,24.94,potato,0
12.7,27.0,39.97,mango,0
18.89,64.54,39.38,onion,1
7.6,63.37,311.97,rice,0
29.05,72.21,188.78,rice,1
9.73,43.66,264.93,banana,0
24.61,63.77,93.6,mango,1
31.14,79.24,193.39,sugarcane,1
11.69,90.55,250.33,sugarcane,0
31.04,50.25,61.63,sorghum,1
25.65,69.98,95.21,soybean,1
7.45,64.76,178.59,wheat,0
8.94,37.71,6.89,sugarcane,0
42.75,83.93,82.32,mustard,0
47.65,24.55,21.7,sorghum,0
36.02,27.41,20.73,sunflower,0
17.42,45.32,35.38,mustard,1
25.87,53.89,79.9,groundnut,1
29.12,82.39,201.5,banana,1
19.73,73.86,242.63,millet,0
31.29,41.9,47.83,millet,1
24.11,69.51,89.45,soybean,1
17.0,59.13,64.84,onion,1
29.9,52.14,71.13,sorghum,1
5.73,79.05,141.15,wheat,0
27.54,35.68,42.01,millet,1
14.76,94.53,272.42,sugarcane,0
15.98,41.49,43.5,mustard,1
24.5,53.16,79.81,sunflower,1
34.08,75.77,206.58,banana,1
19.04,67.41,63.15,potato,1
31.33,34.91,48.94,soybean,0
5.45,59.71,121.35,wheat,0
38.05,30.82,43.19,maize,0
11.83,73.34,174.43,maize,0
27.96,52.06,85.51,sorghum,1
29.61,41.75,39.67,millet,1
22.45,81.29,209.98,sugarcane,1
41.5,27.48,234.66,rice,0
9.14,60.56,156.04,wheat,0
29.73,59.72,67.3,groundnut,1
29.02,58.8,81.0,mango,1
24.48,61.54,105.95,maize,1
20.02,45.48,53.04,sunflower,1
15.42,70.12,75.75,potato,1
32.37,25.71,268.13,potato,0
33.15,53.89,58.62,sorghum,1
17.03,67.73,81.83,potato,1
8.72,100.26,285.91,rice,0
42.22,52.89,127.17,banana,0
40.84,17.35,3.93,millet,0
24.05,54.78,62.88,wheat,1
35.57,39.64,6.19,onion,0
29.51,52.1,113.02,sugarcane,0
49.74,13.97,7.01,millet,0
22.19,45.78,84.13,cotton,1
39.14,52.84,10.1,tomato,0
9.97,98.79,175.47,tomato,0
21.37,99.31,225.06,sunflower,0
31.35,60.18,133.03,banana,0
13.49,64.84,92.15,millet,0
13.36,58.98,67.19,onion,1
26.01,62.89,103.47,mango,1
42.01,38.92,15.58,sorghum,0
23.0,69.65,72.39,soybean,1
29.24,56.4,73.15,groundnut,1
21.52,91.65,160.46,wheat,0
21.7,50.31,65.52,wheat,1
26.07,58.49,80.35,groundnut,1
21.01,45.82,79.5,sunflower,1
22.24,59.29,89.15,groundnut,1
36.89,81.07,182.59,sugarcane,1
31.49,84.56,184.55,banana,1
18.41,66.63,50.12,tomato,1
15.03,70.5,161.04,cotton,0
30.7,53.14,72.21,cotton,1
26.72,59.82,126.55,maize,1
46.0,29.9,2.83,millet,0
30.44,54.47,76.26,cotton,1
30.79,44.72,2.95,onion,0
30.5,79.43,200.02,rice,1
16.57,28.67,221.42,mustard,0
24.4,61.27,108.43,maize,1
34.91,76.14,205.11,banana,1
14.65,62.27,146.1,sunflower,0
10.62,91.1,103.65,tomato,0
15.03,58.98,49.82,onion,1
19.64,63.35,31.3,onion,1
13.63,72.13,187.25,cotton,0
35.92,39.41,3.21,onion,0
22.68,63.09,48.94,onion,1
37.18,78.99,219.19,sugarcane,1
23.47,38.17,134.17,tomato,0
9.05,67.25,151.0,groundnut,0
27.44,62.22,72.97,soybean,1
26.66,63.31,100.6,mango,1
25.71,51.14,88.96,sunflower,1
18.84,101.85,264.48,banana,0
25.94,60.67,95.45,soybean,1
17.79,58.24,163.67,millet,0
21.62,50.39,66.14,wheat,1
22.03,52.18,95.38,cotton,1
22.45,46.46,75.6,sunflower,1
22.37,52.91,62.71,wheat,1
7.35,68.8,227.16,onion,0
22.77,69.21,74.95,tomato,1
31.34,74.71,206.06,rice,1
6.94,70.52,156.97,sunflower,0
23.09,74.52,53.74,tomato,1
20.07,32.98,290.97,rice,0
40.81,43.68,16.18,maize,0
40.17,89.12,96.69,rice,0
6.74,88.53,138.78,potato,0
32.07,74.42,226.98,mango,0
25.97,41.11,63.41,millet,1
29.36,37.16,54.38,millet,1
30.38,83.41,193.47,banana,1
-0.56,70.71,81.09,mustard,0
17.52,92.86,348.88,sorghum,0
30.7,90.59,203.92,potato,0
14.54,98.74,277.94,rice,0
32.98,83.36,212.82,banana,1
25.33,35.38,49.33,millet,1
13.54,44.05,51.2,mustard,1
27.45,50.45,68.58,groundnut,1
6.71,103.62,285.69,sugarcane,0
5.66,94.6,36.29,cotton,0
32.82,38.08,64.31,millet,1
8.07,86.83,120.77,tomato,0
24.54,55.58,108.9,mango,1
41.07,82.39,9.51,mango,0
26.01,73.12,62.27,tomato,1
38.81,43.98,5.71,onion,0
18.98,55.77,166.53,millet,0
7.54,107.72,284.45,sugarcane,0
27.86,46.37,63.48,sunflower,1
33.05,52.18,152.56,potato,0
-1.03,71.04,129.22,onion,0
37.47,45.49,5.26,onion,0
12.01,87.33,176.88,mango,0
8.28,85.15,299.76,rice,0
46.24,64.03,28.61,sugarcane,0
26.76,58.65,98.84,mango,1
17.03,45.27,39.91,mustard,1
14.99,60.78,142.53,sunflower,0
5.29,81.53,123.7,onion,0
13.83,85.53,155.05,mango,0
22.78,48.54,77.36,cotton,1
19.48,74.4,55.11,tomato,1
42.47,32.9,57.3,mango,0
20.25,92.2,89.04,mango,0
29.55,69.59,109.69,soybean,1
36.53,47.01,59.95,mango,0
30.74,47.41,80.97,sorghum,1
24.81,49.69,73.59,wheat,1
11.86,98.17,230.36,sorghum,0
22.65,51.67,72.06,cotton,1
34.7,46.9,13.84,tomato,0
13.22,75.7,140.03,sunflower,0
36.33,96.22,299.57,tomato,0
23.14,76.41,180.11,sugarcane,1
39.83,33.14,21.41,sorghum,0
20.8,62.13,44.16,onion,1
24.63,52.92,76.49,groundnut,1
11.85,71.28,190.66,groundnut,0
3.6,90.83,162.95,potato,0
23.2,47.39,69.26,sunflower,1
37.93,32.69,55.57,maize,0
13.53,66.04,187.41,sorghum,0
44.65,40.63,22.89,groundnut,0
27.65,59.09,104.26,maize,1
31.51,48.57,84.63,cotton,1
6.1,63.57,165.38,cotton,0
4.74,95.9,132.8,potato,0
20.82,47.07,287.95,mango,0
30.27,77.72,197.8,sugarcane,1
34.75,72.81,186.96,onion,0
27.14,52.31,75.41,sunflower,1
11.54,92.79,160.99,tomato,0
25.51,69.53,87.62,soybean,1
46.63,51.66,137.44,banana,0
8.12,103.7,252.01,sugarcane,0
29.73,39.63,30.58,millet,1
40.28,24.4,29.11,cotton,0
16.95,60.27,37.68,onion,1
13.58,82.33,338.46,sugarcane,0
13.45,62.38,141.73,sorghum,0
23.09,45.4,75.78,cotton,1
26.55,39.39,277.88,sugarcane,0
29.71,77.83,185.05,banana,1
20.76,59.44,66.59,onion,1
17.91,51.93,72.76,wheat,1
28.07,65.53,108.1,soybean,1
24.87,44.95,26.27,banana,0
17.62,66.1,76.86,potato,1
22.48,61.38,42.76,onion,1
28.34,77.18,186.19,rice,1
37.09,20.53,24.32,sunflower,0
40.4,82.4,157.0,mustard,0
40.09,48.03,33.26,mango,0
15.42,66.77,60.03,potato,1
22.66,64.18,135.26,maize,1
31.18,45.75,81.86,cotton,1
20.88,61.42,136.74,maize,1
19.2,60.08,131.44,maize,1
28.53,55.23,106.46,mango,1
26.4,79.91,198.41,banana,1
18.41,59.23,32.29,onion,1
14.65,90.87,175.67,soybean,0
15.42,66.0,91.16,potato,1
26.56,50.82,54.63,sunflower,1
31.61,39.53,41.66,millet,1
35.52,41.86,9.02,groundnut,0
25.05,59.0,64.65,groundnut,1
32.84,22.15,34.13,sunflower,0
35.84,61.69,343.74,maize,0
6.52,97.71,19.46,sugarcane,0
15.53,103.61,315.75,banana,0
10.15,104.78,283.44,rice,0
26.11,60.62,108.97,maize,1
30.92,45.94,67.26,cotton,1
22.31,72.42,77.34,tomato,1
15.07,50.52,40.47,wheat,1
25.51,35.29,66.13,millet,1
18.34,60.91,55.51,onion,1
21.57,58.62,66.96,onion,1
6.8,75.49,159.51,cotton,0
22.98,59.48,61.02,groundnut,1
35.73,59.84,16.84,tomato,0
20.34,48.59,50.46,wheat,1
12.75,87.75,348.1,mustard,0
27.28,56.75,119.77,maize,1
26.38,88.08,246.53,potato,0
40.81,63.97,123.36,rice,0
34.01,44.68,30.03,millet,1
10.51,42.04,45.32,mustard,1
40.03,82.95,182.23,maize,0
26.6,60.31,100.52,soybean,1
17.6,71.35,64.73,potato,1
15.96,59.28,43.41,onion,1
25.22,33.84,261.39,soybean,0
23.46,53.11,67.1,groundnut,1
20.6,50.1,75.23,sunflower,1
29.47,57.2,119.74,mango,1
1.09,70.86,98.36,mustard,0
24.74,63.18,77.17,soybean,1
20.29,58.38,130.29,maize,1
39.14,15.75,0.0,mustard,0
29.59,46.06,89.83,cotton,1
25.35,35.7,59.1,millet,1
31.36,58.02,144.59,sorghum,0
15.19,69.29,67.75,potato,1
10.04,74.33,140.51,mango,0
14.83,56.06,44.15,onion,1
26.66,66.06,101.83,soybean,1
6.67,59.31,11.03,groundnut,0
43.3,43.3,26.78,mango,0
37.18,75.3,187.74,sugarcane,1
23.18,72.87,43.19,tomato,1
6.95,79.04,111.7,onion,0
1.76,94.42,168.07,potato,0
6.97,51.94,29.78,maize,0
27.81,27.93,202.35,millet,0
13.73,55.69,118.11,millet,0
10.8,47.33,221.44,groundnut,0
19.52,61.91,134.43,maize,0
26.6,28.96,12.97,tomato,0
29.61,71.12,197.39,rice,1
13.22,55.87,63.85,onion,1
8.39,88.74,295.37,rice,0
17.72,88.12,168.75,sorghum,0
24.92,59.26,69.39,groundnut,1
-0.23,87.85,120.16,onion,0
22.49,60.14,103.82,soybean,1
10.01,77.45,228.35,maize,0
8.85,95.79,130.76,tomato,0
35.45,59.73,336.6,sunflower,0
21.23,69.48,59.64,soybean,0
32.93,48.25,81.99,sorghum,1
23.55,52.26,74.75,cotton,1
25.53,51.27,84.35,sunflower,1
24.34,83.65,193.83,sugarcane,1
28.39,38.38,58.84,millet,1
44.97,29.71,41.69,tomato,0
31.43,43.27,25.92,potato,0
27.03,38.37,63.44,millet,1
13.57,58.8,64.04,onion,1
7.52,77.27,112.28,onion,0
24.48,55.06,85.69,groundnut,1
18.58,46.65,58.85,rice,0
14.98,64.75,62.75,onion,1
40.43,81.15,172.9,potato,0
8.89,45.43,11.05,mustard,0
30.76,75.98,196.26,sugarcane,1
26.22,76.3,187.78,rice,1
-0.98,56.26,140.45,mustard,0
12.26,70.43,161.61,sunflower,0
15.11,82.79,174.79,mango,0
31.62,75.4,198.1,banana,1
23.96,50.37,65.53,wheat,1
19.17,73.48,81.16,potato,1
29.19,60.96,93.53,soybean,1
26.75,57.0,107.78,mango,1
25.21,93.44,270.21,sunflower,0
18.74,66.37,53.32,tomato,1
37.36,33.24,153.19,rice,0
34.84,76.4,202.28,rice,1
23.88,62.5,106.6,maize,1
30.11,16.67,0.0,mustard,0
41.59,38.05,12.26,sorghum,0
26.65,54.52,76.91,cotton,1
14.98,62.06,37.02,onion,1
48.92,22.49,27.96,sorghum,0
50.79,56.04,44.94,sugarcane,0
20.29,79.29,215.15,rice,1
10.33,68.92,167.71,cotton,0
10.27,68.57,297.38,soybean,0
23.98,66.58,96.26,soybean,1
41.73,40.11,1.61,soybean,0
10.01,75.77,135.13,sunflower,0
28.79,60.22,336.8,potato,0
34.6,73.79,202.08,rice,1
13.56,43.49,67.36,mustard,0
24.95,62.69,108.51,maize,1
35.53,87.76,240.01,millet,0
21.82,47.55,75.27,cotton,1
14.62,75.06,191.02,cotton,0
42.73,84.29,145.72,groundnut,0
23.48,64.77,110.57,maize,1
13.98,77.11,196.74,groundnut,0
45.02,28.78,25.02,cotton,0
0.5,77.08,162.39,wheat,0
44.34,37.59,10.73,cotton,0
29.18,62.38,73.68,soybean,1
7.52,81.75,153.69,soybean,0
22.63,70.17,64.77,tomato,1
20.92,48.89,68.19,wheat,1
5.4,68.69,112.1,sunflower,0
40.73,38.53,24.99,maize,0
25.54,82.4,65.78,cotton,0
40.93,38.5,1.13,groundnut,0
33.93,30.99,9.82,wheat,0
26.56,78.04,195.82,banana,1
16.61,57.0,47.95,onion,1
28.98,48.79,85.11,sunflower,1
7.57,90.19,75.53,mango,0
31.39,97.28,332.99,onion,0
33.89,99.06,330.16,cotton,0
33.22,43.38,60.11,millet,1
38.22,30.94,4.92,onion,0
37.5,37.47,14.66,wheat,0
7.1,76.44,167.7,maize,0
28.06,56.43,71.3,groundnut,1
51.05,65.48,69.91,sugarcane,0
27.08,61.66,114.9,mango,1
2.34,78.87,110.89,wheat,0
24.04,58.06,102.61,maize,1
9.98,88.09,163.54,tomato,0
28.13,50.01,85.79,sunflower,1
33.02,37.55,53.37,millet,1
27.26,38.84,57.57,millet,1
14.33,45.47,20.65,mustard,1
23.79,67.8,83.33,soybean,1
8.55,41.23,299.44,onion,0
11.88,87.27,177.42,maize,0
42.83,64.02,227.95,onion,0
28.83,63.45,70.57,soybean,1
27.51,80.03,185.04,sugarcane,1
22.44,56.0,52.02,onion,1
33.42,20.22,0.0,mustard,0
33.19,30.04,9.37,onion,0
24.26,67.29,84.69,soybean,1
28.41,84.09,200.91,banana,1
23.16,48.93,44.56,wheat,1
17.09,73.12,96.76,potato,1
6.04,89.96,100.58,onion,0
7.18,80.22,203.75,soybean,0
28.13,59.8,83.47,groundnut,1
42.75,34.08,5.94,sorghum,0
42.23,41.1,19.1,mango,0
34.48,51.18,132.43,maize,0
42.98,35.21,57.08,mango,0
7.81,90.81,122.24,potato,0
30.51,77.95,185.87,banana,1
29.54,54.51,143.66,mustard,0
12.21,75.75,153.55,sunflower,0
28.69,75.45,188.65,banana,1
34.71,37.33,11.67,wheat,0
-1.09,88.03,112.6,onion,0
36.1,36.62,35.43,mango,0
15.14,108.53,273.46,banana,0
13.28,51.13,68.46,sugarcane,0
21.17,52.23,61.66,sunflower,1
36.22,62.54,279.51,soybean,0
16.93,79.39,160.16,sorghum,0
19.83,74.89,97.89,potato,1
18.63,83.51,244.42,groundnut,0
28.65,55.07,135.28,maize,1
24.14,54.78,63.35,sunflower,1
25.19,40.77,43.27,millet,1
28.04,76.75,183.62,banana,1
6.68,96.25,171.66,potato,0
18.74,51.75,148.23,millet,0
18.11,59.21,104.04,maize,1
26.04,72.96,185.09,rice,1
10.76,74.78,217.68,maize,0
15.16,63.24,52.9,onion,1
38.86,33.7,2.18,sunflower,0
33.37,26.45,19.52,wheat,0
12.73,60.08,192.72,cotton,0
29.89,78.35,205.88,banana,1
15.18,37.62,159.04,potato,0
16.0,32.0,132.2,sunflower,0
36.21,78.29,213.64,sugarcane,1
36.76,86.78,331.54,potato,0
15.51,57.56,143.5,banana,0
21.66,66.34,81.11,soybean,1
41.95,54.63,155.53,banana,0
22.87,64.69,125.5,maize,1
40.3,31.82,14.93,groundnut,0
29.45,57.56,108.81,mango,1
24.23,45.4,76.41,sunflower,1
12.69,100.03,248.91,banana,0
14.1,58.72,58.9,onion,1
19.66,63.64,104.76,maize,1
48.98,35.05,22.19,sorghum,0
23.82,53.77,86.01,cotton,1
39.37,50.4,110.83,rice,0
11.09,45.71,33.1,mustard,1
26.28,59.78,116.87,maize,1
24.52,57.58,100.22,maize,1
26.53,62.92,115.01,maize,1
32.72,77.13,206.72,banana,1
16.08,70.47,75.02,potato,1
7.82,66.62,337.98,groundnut,0
29.03,54.45,66.6,cotton,1
16.9,91.63,263.31,sunflower,0
18.21,59.03,101.43,maize,1
31.56,99.92,209.98,mango,0
8.58,93.61,259.54,rice,0
23.29,55.63,126.2,maize,1
7.67,87.42,234.79,maize,0
6.77,76.49,131.77,wheat,0
29.38,54.67,54.56,sorghum,0
28.78,80.13,197.01,banana,1
14.71,58.26,157.29,millet,0
40.29,41.89,14.35,tomato,0
42.79,32.4,6.28,maize,0
17.43,47.03,65.87,wheat,1
39.23,33.45,349.25,tomato,0
25.98,39.95,33.32,millet,1
3.07,89.69,177.19,maize,0
33.81,82.3,198.11,banana,1
33.77,38.0,61.77,millet,1
27.58,43.13,37.12,millet,1
23.59,57.45,81.02,groundnut,1
13.2,73.16,132.28,sorghum,0
27.8,47.78,66.8,sorghum,1
6.65,109.49,270.11,sugarcane,0
23.74,64.13,92.12,soybean,1
29.69,65.76,85.06,soybean,1
43.62,53.12,64.36,maize,0
21.64,47.18,49.9,wheat,1
11.18,78.24,145.91,sorghum,0
40.02,37.87,54.91,maize,0
27.39,83.92,214.46,banana,1
38.58,32.26,0.0,mustard,0
33.91,79.5,197.86,banana,1
5.23,97.58,229.66,millet,0
26.4,52.29,85.9,cotton,1
36.7,72.16,53.24,rice,0
20.52,52.76,55.23,wheat,1
4.94,95.36,117.06,tomato,0
23.79,65.83,96.28,soybean,1
42.81,42.8,47.99,soybean,0
15.99,104.8,246.86,banana,0
7.61,61.7,175.02,sunflower,0
23.95,46.93,79.06,sunflower,1
22.75,79.17,207.38,sugarcane,1
26.26,71.95,54.09,tomato,1
20.64,70.84,41.12,tomato,1
33.14,49.17,68.93,sorghum,1
28.32,93.98,97.18,sunflower,0
15.09,101.99,293.79,banana,0
30.66,53.23,64.45,sorghum,1
23.94,75.85,215.91,rice,1
33.84,53.49,79.48,sorghum,1
39.29,39.88,215.73,groundnut,0
24.56,59.77,116.08,mango,1
21.4,68.74,86.73,soybean,1
18.11,90.64,347.27,mango,0
42.01,30.26,39.85,groundnut,0
26.31,79.4,207.09,rice,1
6.98,89.44,131.11,tomato,0
47.78,52.55,140.64,sugarcane,0
20.43,44.41,34.28,mustard,1
28.66,77.05,181.83,rice,1
13.88,107.68,250.31,banana,0
12.5,60.81,129.37,sunflower,0
33.77,38.72,63.18,millet,1
42.76,32.84,7.14,sorghum,0
16.39,48.52,21.83,mustard,1
22.74,69.99,100.85,soybean,1
20.24,45.86,57.47,sunflower,1
17.97,76.73,174.92,sorghum,0
8.51,104.16,291.64,rice,0
3.82,81.92,170.59,tomato,0
45.2,66.02,68.66,banana,0
35.34,95.17,323.72,wheat,0
24.16,81.36,183.25,sugarcane,1
19.04,68.8,49.84,tomato,1
18.83,47.19,37.15,mustard,1
27.44,45.19,81.47,sorghum,1
23.86,54.38,92.89,groundnut,1
-1.38,78.38,150.61,onion,0
43.87,43.71,51.35,mango,0
28.09,84.77,185.22,banana,1
24.6,56.99,85.39,groundnut,1
21.43,51.93,64.4,wheat,1
27.01,54.04,75.08,groundnut,1
35.42,39.34,2.76,onion,0
23.25,42.65,42.17,mustard,1
3.76,88.63,198.12,maize,0
5.39,62.13,185.12,sunflower,0
37.65,47.79,19.99,maize,0
